"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x904730278408704000","x1289227401734520837",2020-07-31 15:52:19,"CrankyAssCajun","Garrett Foster Shooting Witness Says ‘Aggressive’ Driver Incited Violence at Austin Black Lives Matter Protest https://t.co/iBlfgr59rS","Twitter for Android",,,,,FALSE,FALSE,0,0,0,0,,,"thedailybeast.com/garrett-foster…","https://t.co/iBlfgr59rS","https://www.thedailybeast.com/garrett-foster-shooting-witness-says-aggressive-driver-incited-violence-at-austin-black-lives-matter-protest?source=twitter&via=mobile",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CrankyAssCajun/status/1289227401734520837","⚜️𝙴𝚛𝚊𝚌𝚒𝚜𝚝 𝙲𝚊𝚓𝚞𝚗 𝙱𝚒𝚝𝚌𝚑⚜️","The Dirty South, LA","💥𝑾𝑯𝑰𝑺𝑻𝑳𝑬𝑺 𝑻𝑯𝑹𝑼 𝑭𝑰𝑵𝑮𝑬𝑹𝑺💥
𝗩𝗔𝗣𝗜𝗗 𝗖𝗨𝗦𝗦𝗘𝗥 • ᴀʙᴜꜱɪᴠᴇ ᴀɢᴇɴᴛ ᴘʀᴏᴠᴏᴄᴀᴛᴇᴜʀ •𝐔𝐧𝐫𝐞𝐩𝐞𝐧𝐭𝐚𝐧𝐭 𝐥𝐨𝐠𝐨𝐩𝐡𝐢𝐥𝐞 • #𝐵𝐿𝑀 #TeamBiden","https://www.dictionary.com/",FALSE,4997,5334,5,49663,64823,2017-09-04 15:38:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/904730278408704000/1593011595","","http://pbs.twimg.com/profile_images/1269674424464216065/SHWuH4cI_normal.jpg"
"x860629313800081409","x1289227401914802176",2020-07-31 15:52:19,"RonPTC","Outstanding. Well done Cavalry! @KurtSchlichter","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1360615250 x18089606","RobManess KurtSchlichter","en","x1289215011055902723","The hero who shot and killed #BLM terrorist Garret Foster is an active duty U.S. Army Sergeant who served in Afghanistan.

Austin PD confirms that Foster pointed his rifle at the man, who then defended himself and drove to safety while being shot at. 

https://t.co/7J1BhSkJGm",2020-07-31 15:03:05,"Twitter Web App",693,355,"x27995424","johncardillo","John Cardillo",259571,1232,104858,"Florida ","TV guy. #NYPD once upon a time. My horses call me a wannabe cowboy. Opinion is mine. RT ≠ endorsement.",TRUE,"x1289217665903411201","Outstanding. Well done Cavalry! @KurtSchlichter",2020-07-31 15:13:38,"Twitter for iPhone",109,31,"x1360615250","RobManess","🇺🇸Col. Rob Maness ret.🇺🇸",40410,5698,35171,"Madisonville, Louisiana","32-Year USAF Combat Vet, enlisted EOD; B-1 Squadron Commander; Wing Commander; Nuclear Ops; 9/11 Pentagon Survivor; Parler https://parler.com/profile/Robmaness/",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RonPTC/status/1289227401914802176","SoWrongForSoLong","Louisiana, USA","Only a life lived for others is a life worth while. - A. Einstein",,FALSE,206,268,0,10777,5623,2017-05-05 22:56:32,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1279560253709987841/Rbgleb97_normal.jpg"
"x1192485719920525312","x1289227402418085889",2020-07-31 15:52:20,"Justice92660654","HE’S ON IT! As Crime Surges Bill de Blasio Helps Paint ANOTHER ‘Black Lives Matter’ Mural in Queens https://t.co/yC3Nsvyn3A","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,"hann.it/3fg9UIo","https://t.co/yC3Nsvyn3A","https://hann.it/3fg9UIo",,,,,,,,,"x41634520","seanhannity","en",,,,,,,,,,,,,,,,"x1289208233551249408","HE’S ON IT! As Crime Surges Bill de Blasio Helps Paint ANOTHER ‘Black Lives Matter’ Mural in Queens https://t.co/yC3Nsvyn3A",2020-07-31 14:36:09,"SocialFlow",1844,913,"x41634520","seanhannity","Sean Hannity",5122755,4,6570,"NYC","TV Host Fox News Channel 9 PM EST. Nationally Syndicated Radio Host 3-6 PM EST. http://Hannity.com Retweets, Follows NOT endorsements! Due to hackings, no DM’s!",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Justice92660654/status/1289227402418085889","Justice4all",,"WWG1WGA",,FALSE,572,765,0,581,3132,2019-11-07 16:55:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/1192485719920525312/1576767773","","http://pbs.twimg.com/profile_images/1192489207475953664/bI3Z2VIU_normal.jpg"
"x1227433207026589698","x1289227403416334337",2020-07-31 15:52:20,"ru4realrightnow","😁FRIYAY Party😁

Follow Back Resistance Party. Should I keep posting these? Let me know!

Follow all who:

LIKE ❤️
RETWEET 🔁
COMMENT 💬

Drop your favorite meme or gif. 
Vet as you go. Have Fun.

#Resist #FBRParty #BLM #VOTE #95DaysToGo #Biden2020 https://t.co/tw01baGZ4H","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x936296209240616961","tacomaliberal81","en",,,,,,,,,,,,,,,,"x1289225232608182273","😁FRIYAY Party😁

Follow Back Resistance Party. Should I keep posting these? Let me know!

Follow all who:

LIKE ❤️
RETWEET 🔁
COMMENT 💬

Drop your favorite meme or gif. 
Vet as you go. Have Fun.

#Resist #FBRParty #BLM #VOTE #95DaysToGo #Biden2020 https://t.co/tw01baGZ4H",2020-07-31 15:43:42,"Twitter for iPhone",12,6,"x936296209240616961","tacomaliberal81","BLACK LIVES MATTER, NO MATTER WHAT",12047,12299,5250,"❄️Liberal linving back  in Wa ","“Human rights should be completely non-negotiable.”-John Oliver #standup #resist #fbr #bluewave",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ru4realrightnow/status/1289227403416334337","Trumpublican magat",,"AJAGA 🥶",,FALSE,797,2564,0,9356,8751,2020-02-12 03:24:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/1227433207026589698/1593926369","","http://pbs.twimg.com/profile_images/1289217826637701121/rO0AcuBL_normal.jpg"
"x498703535","x1289227403898707968",2020-07-31 15:52:20,"mattykyrahul","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1368737382","sambitswaraj","hi",,,,,,,,,,,,,,,,"x1289227221165420544","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE",2020-07-31 15:51:36,"Twitter for iPhone",48,16,"x1368737382","sambitswaraj","Sambit Patra",4496973,530,48037,"Delhi","Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mattykyrahul/status/1289227403898707968","matty k y rahul BJP 🇮🇳 Only Bhakt","Nagpur, India","Wedding photography, muje garv hai mere desh par mera desh Ka pm Modi ji hai Jai Ho",,FALSE,1074,2136,0,3050,7021,2012-02-21 10:09:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/498703535/1589221432","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1275127464877064192/ArRkYDyz_normal.jpg"
"x60102740","x1289227404192358402",2020-07-31 15:52:20,"loran076","#PortlandProtest 

✊🏻✊🏿..Cette banderole à été créé par des #manifestants Pour rendre hommage au victimes de #ViolencesPolicieres ..‼️

#BlackLivesMatter #Portland #BLM #PoliceBrutality #Oregon #PDXprotests #usa #justice #racisme #Trump #PortlandMoms 

https://t.co/GKvoNly3WD","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"PortlandProtest manifestants",,,,,,,,,,,,,"x60102740","loran076","fr",,,,,,,,,,,,,,,,"x1289116023610802176","#PortlandProtest 

✊🏻✊🏿..Cette banderole à été créé par des #manifestants Pour rendre hommage au victimes de #ViolencesPolicieres ..‼️

#BlackLivesMatter #Portland #BLM #PoliceBrutality #Oregon #PDXprotests #usa #justice #racisme #Trump #PortlandMoms 

https://t.co/GKvoNly3WD",2020-07-31 08:29:45,"Twitter for iPhone",17,24,"x60102740","loran076","loran outan 🦍🐒",4188,3243,26711,"Rouen, France","#NoPasaran✊🏻#politique ✊🏾#société 🏴‍☠️#justicepourtous ⚠️⛔️ ni #FN ni #LaREM Le numéro que vous m'avez attribué n'est plus demandé 📱",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/loran076/status/1289227404192358402","loran outan 🦍🐒","Rouen, France","#NoPasaran✊🏻#politique ✊🏾#société 🏴‍☠️#justicepourtous ⚠️⛔️ ni #FN ni #LaREM Le numéro que vous m'avez attribué n'est plus demandé 📱",,FALSE,4188,3243,9,26712,34993,2009-07-25 17:21:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/60102740/1417206360","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1243978968795090945/h-_YrPE-_normal.jpg"
"x104923581","x1289227404443922433",2020-07-31 15:52:20,"lluttig","Calm returned to Portland, Ore.,Thursday night, as Black Lives Matter demonstrators staged a peaceful vigil downtown, with no sign of law enforcement officers.

Live updates: https://t.co/DummoeAxp6","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2467791","washingtonpost","en",,,,,,,,,,,,,,,,"x1289215274718093312","Calm returned to Portland, Ore.,Thursday night, as Black Lives Matter demonstrators staged a peaceful vigil downtown, with no sign of law enforcement officers.

Live updates: https://t.co/DummoeAxp6",2020-07-31 15:04:08,"SocialFlow",746,262,"x2467791","washingtonpost","The Washington Post",16156449,1656,365892,"Washington, DC","Democracy Dies in Darkness.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lluttig/status/1289227404443922433","Leslie","Princeville, HI","Quis custodiet ipsos custodes? “Right matters. The truth matters.” #TheResistance #NeverAgainIsNow #RightMatters #NOTDYING4WALLSTREET #MaskItOrCasket",,FALSE,818,1967,31,40803,24477,2010-01-14 20:32:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/104923581/1594862063","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1273772254653005837/Z47kz3rC_normal.jpg"
"x26499576","x1289227405236690945",2020-07-31 15:52:20,"stasie3","If the @nhl isn’t going to get it right, we’ll have to. #IKneelForNazem #BlackLivesMatter #POCMatter @43_Kadri https://t.co/U8TnyTbSFn","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"IKneelForNazem BlackLivesMatter POCMatter",,,,,,,,,,,,,"x57345926 x50004938 x360751055","MNorman87 NHL 43_Kadri","en",,,,,,,,,,,,,,,,"x1289035569482338305","If the @nhl isn’t going to get it right, we’ll have to. #IKneelForNazem #BlackLivesMatter #POCMatter @43_Kadri https://t.co/U8TnyTbSFn",2020-07-31 03:10:03,"Twitter for iPhone",128,13,"x57345926","MNorman87","Mark Norman",222,513,8870,"Toronto, ON","HR insights by day, hockey insights by night. Stereotypical hockey, beer & poutine-loving Canadian. Proud Newfoundlander. Bearded cruciverbalist. Read me @TLNdc",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/stasie3/status/1289227405236690945","Stacey Resists","Ontario, Canada","Autism mama, lover of democracy, equality, hockey and caffeine. Leafs always first, Caps a close second💕 #InternationalResister",,FALSE,2040,2222,8,7848,56150,2009-03-25 13:46:11,FALSE,,,,,"http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1043683492201148417/tEXMNXaD_normal.jpg"
"x1242101922011774977","x1289227405458989057",2020-07-31 15:52:20,"sameagle418","@iammix24 Sad, I guess not ALL black lives matter.","Twitter Web App",40,"x1289225027699630080","x1232161857034760192","iammix24",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1232161857034760192","iammix24","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sameagle418/status/1289227405458989057","Sameagle418",,"Keep America Great | Proud Trump Supporter | Constitutionalist BLM is A Marxist Terrorist Organization #AllLivesMatter",,FALSE,1303,1704,0,143,10551,2020-03-23 14:52:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/1242101922011774977/1584993144","","http://pbs.twimg.com/profile_images/1242177398705192961/k-655tO9_normal.jpg"
"x228977904","x1289227406000050177",2020-07-31 15:52:20,"6foot9foot","When other people say Black lives Matter and immediately say “But” after the statement you already lost me. I don’t need to hear nothing else you got to say. #BlackLivesMatter","Twitter for iPhone",,,,,FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/k5CW13gTPb","https://twitter.com/i/web/status/1289227406000050177",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/6foot9foot/status/1289227406000050177","Kendall Gray","Dover, Delaware","“KaGe!”",,FALSE,1694,1259,9,44350,4109,2010-12-21 05:48:28,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1172630212040941570/6a2LRt2a_normal.jpg"
"x880422670369792000","x1289227405450608641",2020-07-31 15:52:20,"__da_sha__","@icecube Can you PLZ AMPLIFY THIS? #AndresGuardado was my friend's cousin. &lt;3 we were volunteering at a #BLM protest when this happened. His family is devastated. I'm losing my mind w. this senseless violence. 
https://t.co/3AP8W7wuue","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,"AndresGuardado BLM",,,,,,,,,,,,,"x25965395 x19671129","astrogirlrocks icecube","en","x1289067395043061761","Protesters gathered at home of @ComptonLASD Deputy Miguel Vega. The deputy shot #AndresGuardado in the back 5 times, killing him at Guardado's place of work. The deputy maintains Guardado reached for a gun after complying and laying on the ground.

MORE: https://t.co/pi90aUV0gV https://t.co/gDl7wHFu1B",2020-07-31 05:16:31,"TweetDeck",101,74,"x2499687776","MikeRogersTV","Mike Rogers",1927,298,3561,"Los Angeles, CA","Journalist at @CBSLA, EMMY award winning Producer turned Assignment Editor. Past: @CBSSacramento, @KTVN",FALSE,"x1289214402986536961","@icecube Can you PLZ AMPLIFY THIS? #AndresGuardado was my friend's cousin. &lt;3 we were volunteering at a #BLM protest when this happened. His family is devastated. I'm losing my mind w. this senseless violence. 
https://t.co/3AP8W7wuue",2020-07-31 15:00:40,"Twitter Web App",180,135,"x25965395","astrogirlrocks","astrogirl",668,1021,6915,"PORTLAND, OREGON since 1994","ARTSY FARTSY and IN THE KNOW:::promoting the underground music & arts Direct: Spreading the Love & Hookin' your ass up with *NEXT*.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/__da_sha__/status/1289227405450608641","Da-sha🇦🇬","Springfield, MA","⬆️just being nosey 👀",,FALSE,149,330,0,4743,21093,2017-06-29 13:48:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/880422670369792000/1548133602","","http://pbs.twimg.com/profile_images/1255930951508602884/roOLWEXY_normal.jpg"
"x1201391754286485504","x1289227408487276547",2020-07-31 15:52:21,"ughitsjustdom","The US fixing racism by painting black lives matter on the street","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x334330329","shepxart","en","x1253794371398332417","Bomboclaat https://t.co/EcC3ofVKx2",2020-04-24 21:14:07,"Twitter for iPhone",8025,1909,"x1099061043244937216","captionation1","BOMBOCLAATER",89264,3,551,"🌎","📥 Need collaboration ? Just DM me | Active notifications 😍| 👻: worldofbom30 | #BLACKLIVESMATTER",FALSE,"x1288306758553948160","The US fixing racism by painting black lives matter on the street",2020-07-29 02:54:01,"Twitter for iPhone",83464,27000,"x334330329","shepxart","SHEP",707,705,10641,"nomad","Artist. Army Vet.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ughitsjustdom/status/1289227408487276547","d.",,,,FALSE,12,42,0,505,1929,2019-12-02 06:46:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/1201391754286485504/1576061104","","http://pbs.twimg.com/profile_images/1269517444076326912/tiuoVOV3_normal.jpg"
"x1157322288808833026","x1289227408818630659",2020-07-31 15:52:21,"JodeeHall17","Somebody tell Jim Jordan many of the cops at the #BlackLivesMatter protests aren't wearing masks, all the protesters are. They also hand out had sanitizer and masks to those who don't have","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"BlackLivesMatter",,,,,,,,,,,,,"x17027632","sandibachom","en",,,,,,,,,,,,,,,,"x1289226325178245121","Somebody tell Jim Jordan many of the cops at the #BlackLivesMatter protests aren't wearing masks, all the protesters are. They also hand out had sanitizer and masks to those who don't have",2020-07-31 15:48:03,"Twitter Web App",186,49,"x17027632","sandibachom","Sandi Bachom",67568,19369,191032,"United States","Ubiquitous Video Journalist 🎥 Contributor Getty, NowThis | License | Press Credentials |TY For Supporting Independent Journalism http://PayPal.me/sandibachom",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JodeeHall17/status/1289227408818630659","Jodee Hall",,,,FALSE,21,66,0,5540,8113,2019-08-02 16:08:30,FALSE,,,,,"","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x16909343","x1289227409875640320",2020-07-31 15:52:21,"bethlevin","Evidence shows outbreaks are not directly linked to protests.

If that was the case, every major city, including New York, would’ve seen an enormous resurgence. They didn’t. You know why? Because the protestors wore masks and weren’t in a closed space.

Jim Jordan is a fool. https://t.co/jL4Wh9bCkb","Twitter Web App",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x3187848737","AhmedBaba_","en","x1289209572746391553","Jim Jordan is out here asking Dr. Fauci a series of gotcha questions about the possibility that #BlackLivesMatter protesters are spreading the coronavirus https://t.co/R4473NA5hX",2020-07-31 14:41:29,"Twitter Web App",704,206,"x288277167","atrupar","Aaron Rupar",446675,999,77206,,"journalist @voxdotcom",TRUE,"x1289215795281592320","Evidence shows outbreaks are not directly linked to protests.

If that was the case, every major city, including New York, would’ve seen an enormous resurgence. They didn’t. You know why? Because the protestors wore masks and weren’t in a closed space.

Jim Jordan is a fool. https://t.co/jL4Wh9bCkb",2020-07-31 15:06:12,"Twitter for iPhone",915,355,"x3187848737","AhmedBaba_","Ahmed Baba",95480,81379,24969,"VA/DC","27 | Co-Founder & President/Editor-in-Chief @RanttMedia | Op-eds @Independent | Documenting Trump’s presidency and yet still sane—https://t.co/XZybXrY4Ao",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bethlevin/status/1289227409875640320","bethlevin","Portland, OR","Writer, editor, educator; Cal Berkeley alum #UniteBlue #Resist 🍊🍊",,FALSE,7514,8245,15,308413,758824,2008-10-22 17:37:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/16909343/1589661303","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/821234427468464128/rlcZhRjH_normal.jpg"
"x933615668","x1289227410534064128",2020-07-31 15:52:22,"maryruthswift60","Yesterday, they told us Black Lives Matter. 
Today, they’re dancing on Herman Cain’s grave.

They’re not just hypocrites.
Democrats are despicable human beings.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x39785748","ddwiese","en",,,,,,,,,,,,,,,,"x1288965758702071808","Yesterday, they told us Black Lives Matter. 
Today, they’re dancing on Herman Cain’s grave.

They’re not just hypocrites.
Democrats are despicable human beings.",2020-07-30 22:32:39,"Twitter for iPhone",689,462,"x39785748","ddwiese","DeeDee",35184,9088,67159,"California","Politics, humor & politics. FB @CVPayne, @KurtSchlichter, @MichaelMalice, @realEricCarmen, @GenFlynn, Contributor @NewRightNetwork Please: NO trains/lists.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/maryruthswift60/status/1289227410534064128","mary ruth swift","Scranton, PA",,,FALSE,253,718,0,33917,62078,2012-11-08 04:10:03,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1236550638114353153/h62GFkIe_normal.jpg"
"x397596331","x1289227413600247813",2020-07-31 15:52:22,"Godsbiggestflex","The US fixing racism by painting black lives matter on the street","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x334330329","shepxart","en","x1253794371398332417","Bomboclaat https://t.co/EcC3ofVKx2",2020-04-24 21:14:07,"Twitter for iPhone",8020,1908,"x1099061043244937216","captionation1","BOMBOCLAATER",89262,3,551,"🌎","📥 Need collaboration ? Just DM me | Active notifications 😍| 👻: worldofbom30 | #BLACKLIVESMATTER",FALSE,"x1288306758553948160","The US fixing racism by painting black lives matter on the street",2020-07-29 02:54:01,"Twitter for iPhone",83435,27001,"x334330329","shepxart","SHEP",707,705,10641,"nomad","Artist. Army Vet.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Godsbiggestflex/status/1289227413600247813","E • Bunny","Learning","Repent, Jesus loves you 💕",,FALSE,1553,2420,2,34624,14947,2011-10-24 22:17:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/397596331/1575256082","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/1287070761224671232/11HponQi_normal.jpg"
"x2196601357","x1289227414468546561",2020-07-31 15:52:22,"SarcasticLynxy","Black lives matter. Even when it's not trending. ESPECIALLY when it's not trending. Last month. This month. Next month. Always.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x32618623","MarkusButticus","en",,,,,,,,,,,,,,,,"x1289209843929116674","Black lives matter. Even when it's not trending. ESPECIALLY when it's not trending. Last month. This month. Next month. Always.",2020-07-31 14:42:33,"Twitter Web App",19,11,"x32618623","MarkusButticus","Mark Butt",441,876,11003,,"- editor/writer @IroncladWriting
- Mornings with Mark 
- antiracist, cookie-loving goofball

#neurodiversesquad | he/him

Buy me a cookie: https://t.co/y79EGAq0PU",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SarcasticLynxy/status/1289227414468546561","Sarcastic Lynx","Florida, USA","A Pan & Ace Mexican-American YouTuber with a love for indie games, cosplay, and doll customizing. She/Her! 
 Current Cubscribers: 3,000","https://www.youtube.com/channel/UCgXKiKmbL0Pdae6tnFZAlZA",FALSE,237,254,13,5805,12029,2013-11-15 20:48:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/2196601357/1526682403","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/979553808186531840/JZLB-LrA_normal.jpg"
"x408849598","x1289227416469086214",2020-07-31 15:52:23,"Raycast23","The party that paints ""Black Lives Matter"" on our streets is celebrating the death of a black man—just because he was a Republican.

Sick.","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x292929271","charliekirk11","en",,,,,,,,,,,,,,,,"x1288898059175223296","The party that paints ""Black Lives Matter"" on our streets is celebrating the death of a black man—just because he was a Republican.

Sick.",2020-07-30 18:03:38,"Twitter Web App",30350,10323,"x292929271","charliekirk11","Charlie Kirk",1797928,227828,48314,"Phoenix, AZ","Founder & President—@TPUSA
Chair—@TrumpStudents
Host—The Charlie Kirk Show
Author—'The MAGA Doctrine’
We are all sinners saved by Jesus
Opinions here are my own",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Raycast23/status/1289227416469086214","Ray Castillo",,,,FALSE,40,127,0,2097,929,2011-11-09 23:45:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/408849598/1352165940","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2349951660/image_normal.jpg"
"x1163439626897567744","x1289227416670363649",2020-07-31 15:52:23,"banks45","bLaCk LiVeS mAtTeR","Twitter Web App",,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"en","x1288873634287759363","*Black Democrat dies during a pandemic*

Democrats: “Let’s have a huge indoor funeral.”

*Black Republican dies during a pandemic*

Democrats: “He deserved it for going to a huge indoor event.”",2020-07-30 16:26:35,"Twitter for iPhone",13265,4617,"x571850488","Boomieleaks","Boomieleaks",27230,233,32882,"Twitter Flow State","Sometimes even I’m surprised by how good my tweets are.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/banks45/status/1289227416670363649","Keenan Banks",,"Parler - @banks45",,FALSE,1341,514,3,1506,7195,2019-08-19 13:16:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/1163439626897567744/1595477761","","http://pbs.twimg.com/profile_images/1270399805651550209/kqs9USOW_normal.jpg"
